,Jeux,Discipline,Épreuve,Phase,Genre,Lieu,Session,latitude,longitude,ville,capacité,Enjeu,Catégorie_First,Catégorie_A,Catégorie_B,Catégorie_C,Catégorie_D,Catégorie_E+,Catégorie_E,Catégorie_First_PFR,Catégorie_A_PFR,Catégorie_B_PFR,Date_Début,Heure_Début,Date_Fin,Heure_Fin
885,Olympiques,Escrime,Épée par équipes,tableau de 16,Hommes,Grand Palais,FEN13,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,150.0,100.0,50.0,24.0,,,,,,02-08-2024,12:00,02-08-2024,17:30
886,Olympiques,Escrime,Épée par équipes,1/4 finale,Hommes,Grand Palais,FEN13,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,150.0,100.0,50.0,24.0,,,,,,02-08-2024,12:00,02-08-2024,17:30
887,Olympiques,Escrime,Épée par équipes,classement 5-8,Hommes,Grand Palais,FEN13,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,150.0,100.0,50.0,24.0,,,,,,02-08-2024,12:00,02-08-2024,17:30
888,Olympiques,Escrime,Épée par équipes,1/2 finales,Hommes,Grand Palais,FEN13,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,150.0,100.0,50.0,24.0,,,,,,02-08-2024,12:00,02-08-2024,17:30
889,Olympiques,Escrime,Épée par équipes,"placement 5-6, 7-8",Hommes,Grand Palais,FEN13,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,150.0,100.0,50.0,24.0,,,,,,02-08-2024,12:00,02-08-2024,17:30
890,Olympiques,Escrime,Épée par équipes,match bronze,Hommes,Grand Palais,FEN14,48.866041,2.3124059999999997,Paris (75),7250.0,Médailles,,290.0,215.0,155.0,90.0,,,,,,02-08-2024,19:30,02-08-2024,21:40
891,Olympiques,Escrime,Épée par équipes,match d'or,Hommes,Grand Palais,FEN14,48.866041,2.3124059999999997,Paris (75),7250.0,Médailles,,290.0,215.0,155.0,90.0,,,,,,02-08-2024,19:30,02-08-2024,21:40
892,Olympiques,Escrime,Sabre par équipes,tableau de 16,Femmes,Grand Palais,FEN15,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,150.0,100.0,50.0,24.0,,,,,,03-08-2024,11:30,03-08-2024,17:00
893,Olympiques,Escrime,Sabre par équipes,1/4 finale,Femmes,Grand Palais,FEN15,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,150.0,100.0,50.0,24.0,,,,,,03-08-2024,11:30,03-08-2024,17:00
894,Olympiques,Escrime,Sabre par équipes,classement 5-8,Femmes,Grand Palais,FEN15,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,150.0,100.0,50.0,24.0,,,,,,03-08-2024,11:30,03-08-2024,17:00
895,Olympiques,Escrime,Sabre par équipes,1/2 finales,Femmes,Grand Palais,FEN15,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,150.0,100.0,50.0,24.0,,,,,,03-08-2024,11:30,03-08-2024,17:00
896,Olympiques,Escrime,Sabre par équipes,"placement 5-6, 7-8",Femmes,Grand Palais,FEN15,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,150.0,100.0,50.0,24.0,,,,,,03-08-2024,11:30,03-08-2024,17:00
897,Olympiques,Escrime,Sabre par équipes,match bronze,Femmes,Grand Palais,FEN16,48.866041,2.3124059999999997,Paris (75),7250.0,Médailles,,290.0,215.0,155.0,90.0,,,,,,03-08-2024,19:00,03-08-2024,21:10
898,Olympiques,Escrime,Sabre par équipes,match d'or,Femmes,Grand Palais,FEN16,48.866041,2.3124059999999997,Paris (75),7250.0,Médailles,,290.0,215.0,155.0,90.0,,,,,,03-08-2024,19:00,03-08-2024,21:10
899,Olympiques,Escrime,Fleuret par équipes,tableau de 16,Hommes,Grand Palais,FEN17,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,150.0,100.0,50.0,24.0,,,,,,04-08-2024,10:00,04-08-2024,17:10
900,Olympiques,Escrime,Fleuret par équipes,1/4 finale,Hommes,Grand Palais,FEN17,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,150.0,100.0,50.0,24.0,,,,,,04-08-2024,10:00,04-08-2024,17:10
901,Olympiques,Escrime,Fleuret par équipes,classement 5-8,Hommes,Grand Palais,FEN17,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,150.0,100.0,50.0,24.0,,,,,,04-08-2024,10:00,04-08-2024,17:10
902,Olympiques,Escrime,Fleuret par équipes,1/2 finales,Hommes,Grand Palais,FEN17,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,150.0,100.0,50.0,24.0,,,,,,04-08-2024,10:00,04-08-2024,17:10
903,Olympiques,Escrime,Fleuret par équipes,"placement 5-6, 7-8",Hommes,Grand Palais,FEN17,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,150.0,100.0,50.0,24.0,,,,,,04-08-2024,10:00,04-08-2024,17:10
904,Olympiques,Escrime,Fleuret par équipes,match bronze,Hommes,Grand Palais,FEN18,48.866041,2.3124059999999997,Paris (75),7250.0,Médailles,,290.0,215.0,155.0,90.0,,,,,,04-08-2024,19:10,04-08-2024,22:00
905,Olympiques,Escrime,Fleuret par équipes,match d'or,Hommes,Grand Palais,FEN18,48.866041,2.3124059999999997,Paris (75),7250.0,Médailles,,290.0,215.0,155.0,90.0,,,,,,04-08-2024,19:10,04-08-2024,22:00
906,Olympiques,Football,éliminatoires  groupe C (C1vsC2),Match N°5,Hommes,Parc des Princes,FBL01,48.841319,2.253076,Paris (75),47926.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,24-07-2024,15:00,24-07-2024,17:00
907,Olympiques,Football,éliminatoires  groupe B (B1vsB2),Match N°3,Hommes,Stade Geoffroy-Guichard,FBL02,45.46182128952631,4.388981968085903,Saint-Etienne (42),41965.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,24-07-2024,15:00,24-07-2024,17:00
908,Olympiques,Football,éliminatoires  groupe C (C3vsC4),Match N°6,Hommes,Stade de la Beaujoire,FBL03,47.25619781781882,-1.5246671399573153,Nantes (44),37473.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,24-07-2024,17:00,24-07-2024,19:00
909,Olympiques,Football,éliminatoires  groupe A (A3vsA4),Match N°2,Hommes,Stade de Nice,FBL04,43.72374737377557,7.192,Nice (06),36178.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,24-07-2024,17:00,24-07-2024,19:00
910,Olympiques,Football,éliminatoires  groupe D (D1vsD2),Match N°8,Hommes,Stade de Bordeaux,FBL05,44.89757555031454,-0.5616003065920333,Bordeaux (33),42000.0,Qualifications,80.0,65.0,50.0,40.0,24.0,,,,,,24-07-2024,19:00,24-07-2024,21:00
911,Olympiques,Football,éliminatoires  groupe B (B3vsB4),Match N°4,Hommes,Stade de Lyon,FBL06,45.76548192859308,4.982016535505663,Lyon (69),59186.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,24-07-2024,19:00,24-07-2024,21:00
912,Olympiques,Football,éliminatoires  groupe D (D3vsD4),Match N°7,Hommes,Parc des Princes,FBL07,48.841319,2.253076,Paris (75),47926.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,24-07-2024,21:00,24-07-2024,23:00
913,Olympiques,Football,éliminatoires  groupe A (A1vsA2),Match N°1,Hommes,Stade de Marseille,FBL08,43.270082378237255,5.3958959506192485,Marseille (13),67394.0,Qualifications,100.0,80.0,65.0,50.0,30.0,,,,,,24-07-2024,21:00,24-07-2024,23:00
914,Olympiques,Football,éliminatoires  groupe C (C1vsC2),Match N°5,Femmes,Stade de la Beaujoire,FBL09,47.25619781781882,-1.5246671399573153,Nantes (44),37473.0,Qualifications,80.0,65.0,50.0,40.0,24.0,,,,,,25-07-2024,17:00,25-07-2024,19:00
915,Olympiques,Football,éliminatoires  groupe A (A3vsA4),Match N°2,Femmes,Stade Geoffroy-Guichard,FBL10,45.46182128952631,4.388981968085903,Saint-Etienne (42),41965.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,25-07-2024,17:00,25-07-2024,19:00
916,Olympiques,Football,éliminatoires  groupe C (C3vsC4),Match N°6,Femmes,Stade de Bordeaux,FBL11,44.89757555031454,-0.5616003065920333,Bordeaux (33),42000.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,25-07-2024,19:00,25-07-2024,21:00
917,Olympiques,Football,éliminatoires  groupe B (B3vsB4),Match N°4,Femmes,Stade de Marseille,FBL12,43.270082378237255,5.3958959506192485,Marseille (13),67394.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,25-07-2024,19:00,25-07-2024,21:00
918,Olympiques,Football,éliminatoires,groupe A (A1vsA2) -Match N°1,Femmes,Stade de Lyon,FBL13,45.76548192859308,4.982016535505663,Lyon (69),59186.0,Qualifications,100.0,80.0,65.0,50.0,30.0,,,,,,25-07-2024,21:00,25-07-2024,23:00
919,Olympiques,Football,éliminatoires  groupe B (B1vsB2),Match N°3,Femmes,Stade de Nice,FBL14,43.72374737377557,7.192,Nice (06),36178.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,25-07-2024,21:00,25-07-2024,23:00
920,Olympiques,Football,éliminatoires  groupe C (C4vsC2),Match N°14,Hommes,Stade de Bordeaux,FBL15,44.89757555031454,-0.5616003065920333,Bordeaux (33),42000.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,27-07-2024,15:00,27-07-2024,17:00
921,Olympiques,Football,éliminatoires  groupe B (B1vsB3),Match N°11,Hommes,Stade de Lyon,FBL16,45.76548192859308,4.982016535505663,Lyon (69),59186.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,27-07-2024,15:00,27-07-2024,17:00
922,Olympiques,Football,éliminatoires  groupe C (C1vsC3),Match N°13,Hommes,Stade de la Beaujoire,FBL17,47.25619781781882,-1.5246671399573153,Nantes (44),37473.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,27-07-2024,17:00,27-07-2024,19:00
923,Olympiques,Football,éliminatoires  groupe B (B4vsB2),Match N°12,Hommes,Stade Geoffroy-Guichard,FBL18,45.46182128952631,4.388981968085903,Saint-Etienne (42),41965.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,27-07-2024,17:00,27-07-2024,19:00
924,Olympiques,Football,éliminatoires  groupe D (D2vsD4),Match N°15,Hommes,Parc des Princes,FBL19,48.841319,2.253076,Paris (75),47926.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,27-07-2024,19:00,27-07-2024,21:00
925,Olympiques,Football,éliminatoires  groupe A (A4vsA2),Match N°10,Hommes,Stade de Marseille,FBL20,43.270082378237255,5.3958959506192485,Marseille (13),67394.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,27-07-2024,19:00,27-07-2024,21:00
926,Olympiques,Football,éliminatoires   groupe D  (D1vsD3),Match N°16,Hommes,Stade de Bordeaux,FBL21,44.89757555031454,-0.5616003065920333,Bordeaux (33),42000.0,Qualifications,80.0,65.0,50.0,40.0,24.0,,,,,,27-07-2024,21:00,27-07-2024,23:00
927,Olympiques,Football,éliminatoires  groupe A (A1vsA3),Match N°9,Hommes,Stade de Nice,FBL22,43.72374737377557,7.192,Nice (06),36178.0,Qualifications,100.0,80.0,65.0,50.0,30.0,,,,,,27-07-2024,21:00,27-07-2024,23:00
928,Olympiques,Football,éliminatoires  groupe C (C4vsC2),Match N°12,Femmes,Parc des Princes,FBL23,48.841319,2.253076,Paris (75),47926.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,28-07-2024,17:00,28-07-2024,19:00
929,Olympiques,Football,éliminatoires  groupe A (A4vsA2),Match N°8,Femmes,Stade de Lyon,FBL24,45.76548192859308,4.982016535505663,Lyon (69),59186.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,28-07-2024,17:00,28-07-2024,19:00
930,Olympiques,Football,éliminatoires  groupe C (C1vsC3),Match N°11,Femmes,Stade de la Beaujoire,FBL25,47.25619781781882,-1.5246671399573153,Nantes (44),37473.0,Qualifications,80.0,65.0,50.0,40.0,24.0,,,,,,28-07-2024,19:00,28-07-2024,21:00
931,Olympiques,Football,éliminatoires  groupe B (B4vsB2),Match N°10,Femmes,Stade de Nice,FBL26,43.72374737377557,7.192,Nice (06),36178.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,28-07-2024,19:00,28-07-2024,21:00
932,Olympiques,Football,éliminatoires  groupe A (A1vsA3),Match N°7,Femmes,Stade Geoffroy-Guichard,FBL27,45.46182128952631,4.388981968085903,Saint-Etienne (42),41965.0,Qualifications,100.0,80.0,65.0,50.0,30.0,,,,,,28-07-2024,21:00,28-07-2024,23:00
933,Olympiques,Football,éliminatoires  groupe B (B1vsB3),Match N°9,Femmes,Stade de Marseille,FBL28,43.270082378237255,5.3958959506192485,Marseille (13),67394.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,28-07-2024,21:00,28-07-2024,23:00
934,Olympiques,Football,éliminatoires  groupe C (C4vsC1),Match N°21,Hommes,Parc des Princes,FBL29,48.841319,2.253076,Paris (75),47926.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,30-07-2024,15:00,30-07-2024,17:00
935,Olympiques,Football,éliminatoires  groupe C (C2vsC3),Match N°22,Hommes,Stade de Bordeaux,FBL30,44.89757555031454,-0.5616003065920333,Bordeaux (33),42000.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,30-07-2024,15:00,30-07-2024,17:00
936,Olympiques,Football,éliminatoires  groupe B (B4vsB1),Match N°19,Hommes,Stade de Lyon,FBL31,45.76548192859308,4.982016535505663,Lyon (69),59186.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,30-07-2024,17:00,30-07-2024,19:00
937,Olympiques,Football,éliminatoires  groupe B (B2vsB3),Match N°20,Hommes,Stade de Nice,FBL32,43.72374737377557,7.192,Nice (06),36178.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,30-07-2024,17:00,30-07-2024,19:00
938,Olympiques,Football,éliminatoires  groupe A (A2vsA3),Match N°18,Hommes,Stade Geoffroy-Guichard,FBL33,45.46182128952631,4.388981968085903,Saint-Etienne (42),41965.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,30-07-2024,19:00,30-07-2024,21:00
939,Olympiques,Football,éliminatoires  groupe A (A4vsA1),Match N°17,Hommes,Stade de Marseille,FBL34,43.270082378237255,5.3958959506192485,Marseille (13),67394.0,Qualifications,100.0,80.0,65.0,50.0,30.0,,,,,,30-07-2024,19:00,30-07-2024,21:00
940,Olympiques,Football,éliminatoires  groupe D (D2vsD3),Match N°24,Hommes,Parc des Princes,FBL35,48.841319,2.253076,Paris (75),47926.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,30-07-2024,21:00,30-07-2024,23:00
941,Olympiques,Football,éliminatoires  groupe D (D4vsD1),Match N°23,Hommes,Stade de la Beaujoire,FBL36,47.25619781781882,-1.5246671399573153,Nantes (44),37473.0,Qualifications,80.0,65.0,50.0,40.0,24.0,,,,,,30-07-2024,21:00,30-07-2024,23:00
942,Olympiques,Football,éliminatoires  groupe C (C2vsC3),Match N°18,Femmes,Stade de la Beaujoire,FBL37,47.25619781781882,-1.5246671399573153,Nantes (44),37473.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,31-07-2024,17:00,31-07-2024,19:00
943,Olympiques,Football,éliminatoires  groupe C (C4vsC1),Match N°17,Femmes,Stade de Bordeaux,FBL38,44.89757555031454,-0.5616003065920333,Bordeaux (33),42000.0,Qualifications,80.0,65.0,50.0,40.0,24.0,,,,,,31-07-2024,17:00,31-07-2024,19:00
944,Olympiques,Football,éliminatoires  groupe B (B2vsB3),Match N°16,Femmes,Stade Geoffroy-Guichard,FBL39,45.46182128952631,4.388981968085903,Saint-Etienne (42),41965.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,31-07-2024,19:00,31-07-2024,21:00
945,Olympiques,Football,éliminatoires  groupe B (B4vsB1),Match N°15,Femmes,Stade de Marseille,FBL40,43.270082378237255,5.3958959506192485,Marseille (13),67394.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,31-07-2024,19:00,31-07-2024,21:00
946,Olympiques,Football,éliminatoires  groupe A (A4vsA1),Match N°13,Femmes,Stade de Lyon,FBL41,45.76548192859308,4.982016535505663,Lyon (69),59186.0,Qualifications,100.0,80.0,65.0,50.0,30.0,,,,,,31-07-2024,21:00,31-07-2024,23:00
947,Olympiques,Football,éliminatoires  groupe A (A2vsA3),Match N°14,Femmes,Stade de Nice,FBL42,43.72374737377557,7.192,Nice (06),36178.0,Qualifications,70.0,50.0,40.0,30.0,24.0,,,,,,31-07-2024,21:00,31-07-2024,23:00
948,Olympiques,Football,quart de finale (1Bvs2A),Match N°26,Hommes,Parc des Princes,FBL43,48.841319,2.253076,Paris (75),47926.0,Qualifications,100.0,80.0,65.0,50.0,30.0,,,,,,02-08-2024,15:00,02-08-2024,18:00
949,Olympiques,Football,quart de finale (1Dvs2C),Match N°28,Hommes,Stade de Lyon,FBL44,45.76548192859308,4.982016535505663,Lyon (69),59186.0,Qualifications,100.0,80.0,65.0,50.0,30.0,,,,,,02-08-2024,17:00,02-08-2024,20:00
950,Olympiques,Football,quart de finale (1Cvs2D),Match N°27,Hommes,Stade de Marseille,FBL45,43.270082378237255,5.3958959506192485,Marseille (13),67394.0,Qualifications,100.0,80.0,65.0,50.0,30.0,,,,,,02-08-2024,19:00,02-08-2024,22:00
951,Olympiques,Football,quart de finale (1Avs2B),Match N°25,Hommes,Stade de Bordeaux,FBL46,44.89757555031454,-0.5616003065920333,Bordeaux (33),42000.0,Qualifications,100.0,80.0,65.0,50.0,30.0,,,,,,02-08-2024,21:00,02-08-2024,00:00
952,Olympiques,Football,quart de finale (1Bvs2C),Match N°20,Femmes,Parc des Princes,FBL47,48.841319,2.253076,Paris (75),47926.0,Qualifications,100.0,80.0,65.0,50.0,30.0,,,,,,03-08-2024,15:00,03-08-2024,18:00
953,Olympiques,Football,quart de finale (1Cvs3A/B),Match N°21,Femmes,Stade de Lyon,FBL48,45.76548192859308,4.982016535505663,Lyon (69),59186.0,Qualifications,100.0,80.0,65.0,50.0,30.0,,,,,,03-08-2024,17:00,03-08-2024,20:00
954,Olympiques,Football,quart de finale (2Avs2B),Match N°22,Femmes,Stade de Marseille,FBL49,43.270082378237255,5.3958959506192485,Marseille (13),67394.0,Qualifications,100.0,80.0,65.0,50.0,30.0,,,,,,03-08-2024,19:00,03-08-2024,22:00
955,Olympiques,Football,quart de finale (A1vs3B/C),Match N°19,Femmes,Stade de la Beaujoire,FBL50,47.25619781781882,-1.5246671399573153,Nantes (44),37473.0,Qualifications,100.0,80.0,65.0,50.0,30.0,,,,,,03-08-2024,21:00,03-08-2024,00:00
956,Olympiques,Football,demifinale (V26vsV28),Match N°30,Hommes,Stade de Marseille,FBL51,43.270082378237255,5.3958959506192485,Marseille (13),67394.0,Qualifications,200.0,160.0,120.0,80.0,50.0,,,,,,05-08-2024,18:00,05-08-2024,21:00
957,Olympiques,Football,demifinale (V25vsV27),Match N°29,Hommes,Stade de Lyon,FBL52,45.76548192859308,4.982016535505663,Lyon (69),59186.0,Qualifications,200.0,160.0,120.0,80.0,50.0,,,,,,05-08-2024,21:00,05-08-2024,00:00
958,Olympiques,Football,demifinale (V20vsV22),Match N°24,Femmes,Stade de Lyon,FBL53,45.76548192859308,4.982016535505663,Lyon (69),59186.0,Qualifications,200.0,160.0,120.0,80.0,50.0,,,,,,06-08-2024,18:00,06-08-2024,21:00
959,Olympiques,Football,demifinale (V19vsV21),Match N°23,Femmes,Stade de Marseille,FBL54,43.270082378237255,5.3958959506192485,Marseille (13),67394.0,Qualifications,200.0,160.0,120.0,80.0,50.0,,,,,,06-08-2024,21:00,06-08-2024,00:00
960,Olympiques,Football,médaille de bronze (RU29vsRU30),Match N°31,Hommes,Stade de la Beaujoire,FBL55,47.25619781781882,-1.5246671399573153,Nantes (44),37473.0,Médailles,130.0,110.0,90.0,65.0,35.0,,,,,,08-08-2024,17:00,08-08-2024,20:00
961,Olympiques,Football,médaille de bronze (RU23vsRU24),Match N°25,Femmes,Stade de Lyon,FBL56,45.76548192859308,4.982016535505663,Lyon (69),59186.0,Médailles,130.0,110.0,90.0,65.0,35.0,,,,,,09-08-2024,15:00,09-08-2024,18:00
962,Olympiques,Football,médaille d'or (V29vsV30),Match N°32,Hommes,Parc des Princes,FBL57,48.841319,2.253076,Paris (75),47926.0,Médailles,300.0,260.0,185.0,135.0,80.0,,,,,,09-08-2024,18:00,09-08-2024,21:30
963,Olympiques,Football,médaille d'or (V23vs24),Match N°26,Femmes,Parc des Princes,FBL58,48.841319,2.253076,Paris (75),47926.0,Médailles,300.0,260.0,185.0,135.0,80.0,,,,,,10-08-2024,17:00,10-08-2024,20:30
964,Olympiques,Golf,Stroke Play individuel,1er tour,Hommes,Golf national,GLF01,48.751095,2.0759,Saint-Quentin-en-Yvelines (78),32720.0,Qualifications,,75.0,24.0,,,,,,,,01-08-2024,09:00,01-08-2024,18:00
965,Olympiques,Golf,Stroke Play individuel,2e tour,Hommes,Golf national,GLF02,48.751095,2.0759,Saint-Quentin-en-Yvelines (78),32720.0,Qualifications,,75.0,24.0,,,,,,,,02-08-2024,09:00,02-08-2024,18:00
966,Olympiques,Golf,Stroke Play individuel,3e tour,Hommes,Golf national,GLF03,48.751095,2.0759,Saint-Quentin-en-Yvelines (78),32720.0,Qualifications,,75.0,24.0,,,,,,,,03-08-2024,09:00,03-08-2024,18:00
967,Olympiques,Golf,Stroke Play individuel,4e tour,Hommes,Golf national,GLF04,48.751095,2.0759,Saint-Quentin-en-Yvelines (78),32720.0,Médailles,,150.0,80.0,,,,,,,,04-08-2024,09:00,04-08-2024,18:30
968,Olympiques,Golf,Stroke Play individuel,1er tour,Femmes,Golf national,GLF05,48.751095,2.0759,Saint-Quentin-en-Yvelines (78),32720.0,Qualifications,,75.0,24.0,,,,,,,,07-08-2024,09:00,07-08-2024,18:00
969,Olympiques,Golf,Stroke Play individuel,2e tour,Femmes,Golf national,GLF06,48.751095,2.0759,Saint-Quentin-en-Yvelines (78),32720.0,Qualifications,,75.0,24.0,,,,,,,,08-08-2024,09:00,08-08-2024,18:00
970,Olympiques,Golf,Stroke Play individuel,3e tour,Femmes,Golf national,GLF07,48.751095,2.0759,Saint-Quentin-en-Yvelines (78),32720.0,Qualifications,,75.0,24.0,,,,,,,,09-08-2024,09:00,09-08-2024,18:00
971,Olympiques,Golf,Stroke Play individuel,4e tour,Femmes,Golf national,GLF08,48.751095,2.0759,Saint-Quentin-en-Yvelines (78),32720.0,Médailles,,150.0,80.0,,,,,,,,10-08-2024,09:00,10-08-2024,18:30
972,Olympiques,Gymnastique artistique,Qualification,Qualifications de Qualification,Hommes,Arena Bercy,GAR01,48.838649,2.378496,Paris (75),15000.0,Qualifications,,260.0,175.0,95.0,24.0,,,,,,27-07-2024,11:00,27-07-2024,13:30
973,Olympiques,Gymnastique artistique,Qualification,Qualifications de Qualification,Hommes,Arena Bercy,GAR02,48.838649,2.378496,Paris (75),15000.0,Qualifications,,260.0,175.0,95.0,24.0,,,,,,27-07-2024,15:30,27-07-2024,18:00
974,Olympiques,Gymnastique artistique,Qualification,Qualifications de Qualification,Hommes,Arena Bercy,GAR03,48.838649,2.378496,Paris (75),15000.0,Qualifications,,260.0,175.0,95.0,24.0,,,,,,27-07-2024,20:00,27-07-2024,22:30
975,Olympiques,Gymnastique artistique,Qualification,Qualifications de Qualification,Femmes,Arena Bercy,GAR04,48.838649,2.378496,Paris (75),15000.0,Qualifications,,260.0,175.0,95.0,24.0,,,,,,28-07-2024,09:30,28-07-2024,13:20
976,Olympiques,Gymnastique artistique,Qualification,Qualifications de Qualification,Femmes,Arena Bercy,GAR05,48.838649,2.378496,Paris (75),15000.0,Qualifications,,260.0,175.0,95.0,24.0,,,,,,28-07-2024,14:50,28-07-2024,16:30
977,Olympiques,Gymnastique artistique,Qualification,Qualifications de Qualification,Femmes,Arena Bercy,GAR06,48.838649,2.378496,Paris (75),15000.0,Qualifications,,260.0,175.0,95.0,24.0,,,,,,28-07-2024,18:00,28-07-2024,19:40
978,Olympiques,Gymnastique artistique,Qualification,Qualifications de Qualification,Femmes,Arena Bercy,GAR07,48.838649,2.378496,Paris (75),15000.0,Qualifications,,260.0,175.0,95.0,24.0,,,,,,28-07-2024,21:10,28-07-2024,22:50
979,Olympiques,Gymnastique artistique,Compétition par équipes,finale,Hommes,Arena Bercy,GAR08,48.838649,2.378496,Paris (75),15000.0,Médailles,,630.0,425.0,265.0,100.0,,,,,,29-07-2024,17:30,29-07-2024,20:30
980,Olympiques,Gymnastique artistique,Compétition par équipes,finale,Femmes,Arena Bercy,GAR09,48.838649,2.378496,Paris (75),15000.0,Médailles,,690.0,505.0,295.0,125.0,,,,,,30-07-2024,18:15,30-07-2024,20:30
981,Olympiques,Gymnastique artistique,Concours multiple,finale,Hommes,Arena Bercy,GAR10,48.838649,2.378496,Paris (75),15000.0,Médailles,,630.0,425.0,265.0,100.0,,,,,,31-07-2024,17:30,31-07-2024,20:15
982,Olympiques,Gymnastique artistique,Concours multiple,finale,Femmes,Arena Bercy,GAR11,48.838649,2.378496,Paris (75),15000.0,Médailles,,690.0,505.0,295.0,125.0,,,,,,01-08-2024,18:15,01-08-2024,20:25
983,Olympiques,Gymnastique artistique,Finales par agrès,/,Femmes,Arena Bercy,GAR12,48.838649,2.378496,Paris (75),15000.0,Médailles,,630.0,425.0,265.0,100.0,,,,,,03-08-2024,15:30,03-08-2024,18:00
